# ==============================================
# TCC - Log de Teste de Envelhecimento
# ==============================================
# Data/Hora Início: 2026-01-11 18:17:54
# 
# PARÂMETROS PID (FIXOS):
#   Kp = 2.780000
#   Ki = 0.00230000
#   Kd = 0.000000
# 
# MODELO FOPDT IDENTIFICADO:
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1)
#   K = 1.56 °C/%
#   θ = 150.6 s
#   τ = 1307.2 s
# 
# CONFIGURAÇÃO:
#   Taxa de Rampa: 1.0 °C/s
#   Intervalo de Amostragem: 1000 ms
#   Janela PWM (SSR): 5000 ms
# 
# LIMITES DE SEGURANÇA:
#   Temp. Máx. Forno: 130.0 °C
#   Temp. Máx. DUT: 140.0 °C
#   Corrente Máx. PSU: 1.5 A
# ==============================================
# 
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt
1.051,36.40,36.34,8.71,0.999,0.0470,35.067,56,0.993
2.101,36.30,37.34,8.71,0.999,0.0480,35.456,58,0.993
3.151,36.35,37.34,8.71,0.999,0.0480,35.559,56,0.992
4.201,36.34,38.34,8.71,0.999,0.0480,34.821,56,0.992
5.222,36.28,38.34,8.71,0.999,0.0480,35.835,57,0.993
6.221,36.33,39.34,8.38,0.999,0.0480,35.702,56,0.993
7.221,36.31,39.34,8.38,0.999,0.0480,34.914,57,0.992
8.221,36.33,40.34,8.38,0.999,0.0480,35.815,56,0.992
9.222,36.37,40.34,8.38,0.999,0.0480,35.569,57,0.992
10.221,36.30,41.34,8.38,0.999,0.0480,35.416,56,0.992
11.222,36.29,41.34,14.10,0.999,0.0480,35.948,56,0.992
12.222,36.39,42.34,14.10,0.999,0.0480,35.938,56,0.990
13.222,36.47,42.34,14.10,0.999,0.0480,35.938,55,0.991
14.222,36.42,43.34,14.10,0.999,0.0480,36.061,55,0.992
15.222,36.38,43.34,14.10,0.999,0.0480,35.682,58,0.993
16.221,36.47,44.34,14.10,0.999,0.0480,36.194,56,0.992
17.221,36.44,44.34,22.12,0.999,0.0480,36.194,58,0.993
18.221,36.53,45.34,22.12,0.999,0.0480,36.061,57,0.993
19.221,36.63,46.34,22.12,0.999,0.0480,35.549,57,0.993
20.222,36.65,46.34,22.12,0.999,0.0480,35.938,55,0.993
21.222,36.67,47.34,29.95,0.999,0.0480,35.549,56,0.991
22.222,36.69,47.34,29.95,0.999,0.0480,35.928,57,0.993
23.222,36.79,48.34,29.95,0.999,0.0480,35.682,56,0.993
24.222,36.81,48.34,29.95,0.999,0.0480,36.031,57,0.993
25.221,36.85,49.34,29.95,0.999,0.0480,36.410,56,0.993
26.222,36.90,49.34,35.01,0.999,0.0480,36.031,57,0.993
27.222,36.94,50.34,35.01,0.999,0.0480,35.795,57,0.993
28.222,37.13,51.34,35.01,0.999,0.0480,36.051,55,0.993
29.221,37.13,51.34,35.01,0.999,0.0480,36.327,55,0.993
30.222,37.12,51.34,35.01,0.999,0.0480,35.908,56,0.991
31.221,37.11,52.34,35.01,0.999,0.0480,36.174,57,0.992
32.221,37.19,53.34,42.74,0.999,0.0490,36.031,57,0.992
33.221,37.27,53.34,42.74,0.999,0.0480,36.184,57,0.991
34.221,37.41,54.34,42.74,0.999,0.0490,35.908,58,0.992
35.221,37.40,54.34,42.74,0.999,0.0480,36.420,57,0.993
36.221,37.40,55.34,50.68,0.999,0.0480,35.406,58,0.992
37.221,37.49,55.34,50.68,0.999,0.0480,36.061,57,0.993
38.221,37.48,56.34,50.68,0.999,0.0480,36.154,57,0.993
39.222,37.56,56.34,50.68,0.999,0.0480,36.184,55,0.993
40.221,37.63,57.34,50.68,0.999,0.0490,36.194,57,0.993
41.221,37.63,57.34,50.68,0.999,0.0480,36.164,57,0.991
42.221,37.67,58.34,58.51,0.999,0.0480,36.174,57,0.991
43.221,37.75,58.34,58.51,0.999,0.0480,36.287,56,0.992
44.221,37.70,59.34,58.51,0.999,0.0490,36.154,57,0.993
45.222,37.88,60.34,58.51,0.999,0.0480,36.553,55,0.991
46.221,37.92,60.34,63.66,0.999,0.0490,36.420,57,0.992
47.221,37.89,61.34,63.66,0.999,0.0490,36.789,55,0.993
48.221,38.07,61.34,63.66,0.999,0.0480,35.898,57,0.992
49.222,38.04,62.34,63.66,0.999,0.0490,36.164,57,0.992
50.223,38.08,62.34,63.66,0.999,0.0480,36.297,56,0.993
51.222,38.18,63.34,71.56,0.999,0.0480,36.932,55,0.990
52.221,38.16,63.34,71.56,0.999,0.0490,36.563,58,0.993
53.221,38.33,64.34,71.56,0.999,0.0480,36.420,56,0.991
54.221,38.28,64.34,71.56,0.999,0.0480,36.164,56,0.991
55.221,38.37,65.34,71.56,0.999,0.0490,36.194,55,0.993
56.221,38.40,65.34,71.56,0.999,0.0490,36.819,57,0.993
57.221,38.41,66.34,79.63,0.999,0.0490,36.184,57,0.994
58.221,38.47,66.34,79.63,0.999,0.0490,36.164,56,0.992
59.221,38.46,67.34,79.63,0.999,0.0490,36.942,57,0.992
60.222,38.67,68.34,79.63,0.999,0.0490,36.553,56,0.990
61.221,38.65,68.34,84.89,0.999,0.0490,36.154,56,0.992
62.221,38.72,69.34,84.89,0.999,0.0490,36.297,55,0.993
63.221,38.76,69.34,84.89,0.999,0.0490,36.666,55,0.991
64.221,38.76,70.34,84.89,0.999,0.0490,36.646,56,0.991
65.221,38.76,70.34,84.89,0.999,0.0490,36.154,56,0.991
66.221,38.88,71.34,92.93,0.999,0.0490,35.928,57,0.993
67.221,38.86,71.34,92.93,0.999,0.0490,36.543,57,0.993
68.221,38.93,72.34,92.93,0.999,0.0490,36.553,56,0.992
69.222,39.01,72.34,92.93,0.999,0.0490,36.174,57,0.991
70.221,39.04,73.34,92.93,0.999,0.0490,36.277,57,0.993
71.222,39.06,73.34,92.93,0.999,0.0490,36.317,56,0.992
72.221,39.12,74.34,100.00,0.999,0.0490,36.154,55,0.992
73.222,39.24,75.34,100.00,0.999,0.0490,36.553,56,0.993
74.221,39.19,75.34,100.00,0.999,0.0490,36.430,57,0.991
75.222,39.20,76.34,100.00,0.999,0.0490,35.908,58,0.993
76.222,39.31,76.34,100.00,0.999,0.0490,36.513,55,0.991
77.221,39.31,77.34,100.00,0.999,0.0490,35.888,58,0.992
78.221,39.39,77.34,100.00,0.999,0.0490,36.174,55,0.991
79.221,39.45,78.34,100.00,0.999,0.0490,36.799,56,0.992
80.222,39.47,78.34,100.00,0.999,0.0490,36.430,57,0.991
81.222,39.46,79.34,100.00,0.999,0.0490,36.420,56,0.991
82.222,39.47,79.34,100.00,0.999,0.0490,36.390,55,0.991
83.222,39.49,80.34,100.00,0.999,0.0490,35.918,56,0.993
84.221,39.49,80.34,100.00,0.999,0.0490,36.666,56,0.992
85.221,39.64,81.34,100.00,0.999,0.0490,36.666,58,0.992
86.222,39.63,82.34,100.00,0.999,0.0490,36.666,56,0.992
87.221,39.71,82.34,100.00,0.999,0.0490,36.686,56,0.993
88.222,39.78,83.34,100.00,0.999,0.0490,36.809,57,0.993
89.222,39.78,83.34,100.00,0.999,0.0490,36.430,56,0.993
90.221,39.90,84.34,100.00,0.999,0.0490,36.277,57,0.992
91.221,39.85,84.34,100.00,0.999,0.0490,36.164,55,0.992
92.221,39.92,85.34,100.00,0.999,0.0490,36.563,56,0.994
93.221,39.93,85.34,100.00,0.999,0.0490,36.430,56,0.992
94.223,40.01,86.34,100.00,0.999,0.0490,36.666,58,0.993
95.222,40.09,86.34,100.00,0.999,0.0490,37.045,57,0.992
96.222,40.09,87.34,100.00,0.999,0.0490,36.922,57,0.991
97.221,39.99,87.34,100.00,0.999,0.0490,36.656,56,0.992
98.221,40.10,88.34,100.00,0.999,0.0490,36.912,58,0.992
99.223,40.12,89.34,100.00,0.999,0.0490,36.277,56,0.993
100.222,40.17,89.34,100.00,0.999,0.0490,36.410,55,0.992
101.222,40.21,90.34,100.00,0.999,0.0490,36.922,56,0.992
102.221,40.24,90.34,100.00,0.999,0.0490,36.297,56,0.992
103.221,40.35,91.34,100.00,0.999,0.0490,36.789,57,0.993
104.222,40.32,91.34,100.00,0.999,0.0490,36.686,57,0.990
105.222,40.35,92.34,100.00,0.999,0.0490,36.809,55,0.990
106.221,40.40,92.34,100.00,0.999,0.0490,36.789,56,0.993
107.221,40.46,93.34,100.00,0.999,0.0490,36.666,55,0.992
108.221,40.51,93.34,100.00,0.999,0.0490,36.789,58,0.992
109.221,40.52,94.34,100.00,0.999,0.0490,36.932,57,0.990
110.222,40.49,94.34,100.00,0.999,0.0490,36.410,57,0.993
111.221,40.58,95.34,100.00,0.999,0.0490,36.882,57,0.992
112.221,40.63,96.34,100.00,0.999,0.0490,36.410,58,0.990
113.222,40.72,96.34,100.00,0.999,0.0490,36.297,56,0.993
114.221,40.73,97.34,100.00,0.999,0.0490,36.164,56,0.992
115.221,40.74,97.34,100.00,0.999,0.0490,36.287,57,0.993
116.221,40.79,98.34,100.00,0.999,0.0490,36.646,57,0.993
117.221,40.75,98.34,100.00,0.999,0.0490,36.543,56,0.993
118.221,40.91,99.34,100.00,0.999,0.0490,37.178,56,0.993
119.221,40.90,99.34,100.00,0.999,0.0490,36.410,57,0.993
120.221,40.95,100.00,100.00,0.999,0.0490,36.513,57,0.992
121.222,40.89,100.00,100.00,0.999,0.0490,36.666,57,0.993
122.221,40.94,100.00,100.00,0.999,0.0490,36.676,57,0.991
123.221,40.99,100.00,100.00,0.999,0.0490,36.789,57,0.993
124.221,40.97,100.00,100.00,0.999,0.0490,36.789,56,0.993
125.221,41.07,100.00,100.00,0.999,0.0490,36.513,57,0.993
126.221,41.09,100.00,100.00,0.999,0.0490,36.789,57,0.993
127.221,41.07,100.00,100.00,0.999,0.0490,36.799,57,0.993
128.222,41.18,100.00,100.00,0.999,0.0490,36.789,57,0.992
129.223,41.22,100.00,100.00,0.999,0.0490,36.646,57,0.993
130.221,41.24,100.00,100.00,0.999,0.0490,36.902,56,0.992
131.221,41.29,100.00,100.00,0.999,0.0490,36.922,58,0.992
132.221,41.25,100.00,100.00,0.999,0.0490,36.789,55,0.992
133.221,41.29,100.00,100.00,0.999,0.0490,36.666,58,0.991
134.222,41.35,100.00,100.00,0.999,0.0490,36.656,55,0.991
135.221,41.33,100.00,100.00,0.999,0.0490,36.892,56,0.993
136.221,41.39,100.00,100.00,0.999,0.0490,37.291,55,0.991
137.221,41.47,100.00,100.00,0.999,0.0490,37.025,57,0.992
138.221,41.46,100.00,100.00,0.999,0.0490,36.666,57,0.993
139.221,41.57,100.00,100.00,0.999,0.0490,36.656,56,0.993
140.221,41.55,100.00,100.00,0.999,0.0490,36.676,55,0.991
141.221,41.56,100.00,100.00,0.999,0.0490,36.410,55,0.993
142.221,41.65,100.00,100.00,0.999,0.0490,36.656,57,0.993
143.221,41.61,100.00,100.00,0.999,0.0490,36.666,58,0.992
144.221,41.72,100.00,100.00,0.999,0.0490,36.799,58,0.992
145.221,41.68,100.00,100.00,0.999,0.0490,36.154,56,0.993
146.223,41.70,100.00,100.00,0.999,0.0490,35.908,56,0.992
147.221,41.72,100.00,100.00,0.999,0.0490,36.513,55,0.993
148.221,41.74,100.00,100.00,0.999,0.0490,36.912,56,0.991
149.222,41.80,100.00,100.00,0.999,0.0490,36.656,57,0.993
150.221,41.78,100.00,100.00,0.999,0.0490,36.656,57,0.991
151.221,41.87,100.00,100.00,0.999,0.0490,36.676,57,0.992
152.221,41.88,100.00,100.00,0.999,0.0490,36.656,56,0.992
153.221,41.96,100.00,100.00,0.999,0.0490,36.789,57,0.991
154.221,41.94,100.00,100.00,0.999,0.0490,36.646,57,0.993
155.221,42.01,100.00,100.00,0.999,0.0490,36.922,57,0.993
156.221,42.01,100.00,100.00,0.999,0.0490,36.912,57,0.992
157.221,42.04,100.00,100.00,0.999,0.0490,36.656,57,0.992
158.221,42.07,100.00,100.00,0.999,0.0490,36.400,58,0.993
159.221,42.14,100.00,100.00,0.999,0.0490,37.301,58,0.993
160.221,42.14,100.00,100.00,0.999,0.0490,36.420,57,0.993
161.221,42.19,100.00,100.00,0.999,0.0490,37.045,57,0.993
162.221,42.18,100.00,100.00,0.999,0.0490,36.789,57,0.993
163.221,42.20,100.00,100.00,0.999,0.0490,36.656,57,0.991
164.221,42.26,100.00,100.00,0.999,0.0490,37.045,57,0.993
165.221,42.33,100.00,100.00,0.999,0.0490,36.902,55,0.993
166.221,42.33,100.00,100.00,0.999,0.0490,37.025,55,0.993
167.221,42.37,100.00,100.00,0.999,0.0490,37.045,57,0.991
168.221,42.35,100.00,100.00,0.999,0.0490,37.188,57,0.995
169.221,42.43,100.00,100.00,0.999,0.0490,36.410,55,0.993
170.221,42.44,100.00,100.00,0.999,0.0490,36.789,56,0.993
171.222,42.48,100.00,100.00,0.999,0.0490,37.291,56,0.993
172.221,42.48,100.00,100.00,0.999,0.0490,36.390,56,0.992
173.221,42.56,100.00,100.00,0.999,0.0490,37.055,56,0.992
174.221,42.58,100.00,100.00,0.999,0.0490,37.434,57,0.992
175.221,42.57,100.00,100.00,0.999,0.0490,36.646,57,0.994
176.221,42.66,100.00,100.00,0.999,0.0490,36.902,57,0.992
177.221,42.60,100.00,100.00,0.999,0.0490,37.045,58,0.993
178.222,42.70,100.00,100.00,0.999,0.0490,37.035,56,0.992
179.223,42.81,100.00,100.00,0.999,0.0490,36.523,57,0.992
180.221,42.81,100.00,100.00,0.999,0.0490,37.025,57,0.993
181.222,42.75,100.00,100.00,0.999,0.0490,36.789,58,0.993
182.222,42.83,100.00,100.00,0.999,0.0490,37.547,56,0.992
183.222,42.88,100.00,100.00,0.999,0.0490,37.311,56,0.992
184.222,42.89,100.00,100.00,0.999,0.0490,36.390,55,0.993
185.221,42.92,100.00,100.00,0.999,0.0490,36.789,57,0.993
186.221,42.92,100.00,100.00,0.999,0.0490,36.420,57,0.993
187.221,42.93,100.00,100.00,0.999,0.0490,37.178,57,0.992
188.222,43.02,100.00,100.00,0.999,0.0490,36.789,55,0.993
189.222,43.07,100.00,100.00,0.999,0.0490,37.055,57,0.993
190.221,43.07,100.00,100.00,0.999,0.0490,36.533,56,0.993
191.221,43.08,100.00,100.00,0.999,0.0490,36.543,56,0.992
192.221,43.17,100.00,100.00,0.999,0.0490,36.779,55,0.992
193.221,43.13,100.00,100.00,0.999,0.0490,36.400,56,0.992
194.221,43.21,100.00,100.00,0.999,0.0490,37.291,55,0.992
195.223,43.14,100.00,100.00,0.999,0.0490,37.424,56,0.991
196.222,43.21,100.00,100.00,0.999,0.0490,36.789,55,0.993
197.221,43.25,100.00,100.00,0.999,0.0490,37.075,56,0.991
198.221,43.32,100.00,100.00,0.999,0.0490,36.912,57,0.991
199.221,43.33,100.00,100.00,0.999,0.0490,37.311,57,0.992
200.223,43.34,100.00,100.00,0.999,0.0490,37.045,56,0.993
201.224,43.37,100.00,100.00,0.999,0.0490,37.035,57,0.992
202.223,43.42,100.00,100.00,0.999,0.0490,37.045,58,0.991
203.222,43.44,100.00,100.00,0.999,0.0490,37.394,58,0.991
204.224,43.45,100.00,100.00,0.999,0.0490,36.779,56,0.993
205.224,43.52,100.00,100.00,0.999,0.0490,36.656,55,0.993
206.222,43.56,100.00,100.00,0.999,0.0490,37.311,56,0.993
207.221,43.63,100.00,100.00,0.999,0.0490,37.148,57,0.992
208.221,43.55,100.00,100.00,0.999,0.0490,37.015,55,0.993
209.222,43.63,100.00,100.00,0.999,0.0490,36.666,55,0.992
210.221,43.66,100.00,100.00,0.999,0.0490,36.513,58,0.993
211.221,43.68,100.00,100.00,0.999,0.0490,37.301,57,0.992
212.221,43.75,100.00,100.00,0.999,0.0490,37.178,57,0.993
213.222,43.72,100.00,100.00,0.999,0.0490,37.311,56,0.992
214.222,43.75,100.00,100.00,0.999,0.0490,36.267,56,0.992
215.222,43.80,100.00,100.00,0.999,0.0490,37.301,57,0.992
216.222,43.74,100.00,100.00,0.999,0.0490,37.035,56,0.994
217.222,43.85,100.00,100.00,0.999,0.0490,37.168,57,0.991
218.221,43.97,100.00,100.00,0.999,0.0490,37.055,57,0.991
219.223,43.96,100.00,100.00,0.999,0.0490,36.656,55,0.992
220.221,43.93,100.00,100.00,0.999,0.0490,37.065,57,0.990
221.222,43.97,100.00,100.00,0.999,0.0490,36.676,57,0.992
222.221,43.99,100.00,100.00,0.999,0.0490,36.400,56,0.993
223.222,44.08,100.00,100.00,0.999,0.0490,36.769,55,0.993
224.222,44.07,100.00,100.00,0.999,0.0490,37.045,56,0.993
225.221,44.11,100.00,100.00,0.999,0.0490,37.547,56,0.993
226.223,44.14,100.00,100.00,0.999,0.0490,37.301,58,0.993
227.222,44.18,100.00,100.00,0.999,0.0490,36.882,56,0.991
228.221,44.16,100.00,100.00,0.999,0.0490,37.168,56,0.993
229.221,44.19,100.00,100.00,0.999,0.0490,36.533,56,0.993
230.223,44.29,100.00,100.00,0.999,0.0490,36.779,57,0.992
231.222,44.26,100.00,100.00,0.999,0.0490,36.779,56,0.992
232.221,44.41,100.00,100.00,0.999,0.0490,36.656,58,0.994
233.221,44.44,100.00,100.00,0.999,0.0490,37.025,58,0.993
234.221,44.41,100.00,100.00,0.999,0.0490,37.015,57,0.992
235.221,44.49,100.00,100.00,0.999,0.0490,36.277,58,0.992
236.221,44.49,100.00,100.00,0.999,0.0490,37.301,55,0.993
237.221,44.49,100.00,100.00,0.999,0.0490,37.188,56,0.993
238.221,44.53,100.00,100.00,0.999,0.0490,37.547,57,0.993
239.221,44.55,100.00,100.00,0.999,0.0490,36.666,58,0.992
240.221,44.60,100.00,100.00,0.999,0.0490,36.932,56,0.993
241.222,44.65,100.00,100.00,0.999,0.0490,37.281,57,0.992
242.221,44.65,100.00,100.00,0.999,0.0490,36.932,56,0.991
243.221,44.66,100.00,100.00,0.999,0.0490,37.271,56,0.992
244.221,44.69,100.00,100.00,0.999,0.0490,36.902,56,0.992
245.221,44.70,100.00,100.00,0.999,0.0490,37.025,57,0.992
246.221,44.78,100.00,100.00,0.999,0.0490,36.892,57,0.993
247.222,44.83,100.00,100.00,0.999,0.0490,37.281,58,0.992
248.222,44.89,100.00,100.00,0.999,0.0490,37.291,55,0.992
249.222,44.91,100.00,100.00,0.999,0.0490,36.400,55,0.993
250.221,44.85,100.00,100.00,0.999,0.0490,37.178,57,0.991
251.222,44.94,100.00,100.00,0.999,0.0490,36.932,55,0.993
252.221,44.91,100.00,100.00,0.999,0.0490,36.892,58,0.992
253.222,45.00,100.00,100.00,0.999,0.0490,36.912,56,0.992
254.221,44.96,100.00,100.00,0.999,0.0490,37.567,56,0.991
255.222,45.07,100.00,100.00,0.999,0.0490,37.281,57,0.993
256.222,45.14,100.00,100.00,0.999,0.0490,37.045,57,0.991
257.221,45.08,100.00,100.00,0.999,0.0490,37.281,57,0.992
258.221,45.17,100.00,100.00,0.999,0.0490,37.158,57,0.993
259.222,45.09,100.00,100.00,0.999,0.0490,37.557,55,0.991
260.221,45.23,100.00,100.00,0.999,0.0490,37.557,56,0.992
261.221,45.22,100.00,100.00,0.999,0.0490,36.626,57,0.991
262.221,45.28,100.00,100.00,0.999,0.0490,36.882,56,0.991
263.222,45.33,100.00,100.00,0.999,0.0490,36.902,57,0.993
264.221,45.27,100.00,100.00,0.999,0.0490,37.025,58,0.992
265.221,45.36,100.00,100.00,0.999,0.0490,37.158,55,0.991
266.221,45.38,100.00,100.00,0.999,0.0490,37.045,56,0.993
267.222,45.49,100.00,100.00,0.999,0.0490,36.646,55,0.992
268.222,45.42,100.00,100.00,0.999,0.0490,37.414,57,0.993
269.221,45.52,100.00,100.00,0.999,0.0490,37.148,57,0.993
270.222,45.48,100.00,100.00,0.999,0.0490,37.404,56,0.991
271.221,45.57,100.00,100.00,0.999,0.0490,36.646,56,0.991
272.222,45.57,100.00,100.00,1.000,0.0490,36.902,56,0.994
273.222,45.63,100.00,100.00,0.999,0.0490,37.301,55,0.993
274.221,45.64,100.00,100.00,0.999,0.0490,37.547,57,0.993
275.222,45.70,100.00,100.00,0.999,0.0490,36.646,55,0.991
276.221,45.71,100.00,100.00,0.999,0.0490,37.537,56,0.992
277.221,45.75,100.00,100.00,0.999,0.0490,37.291,57,0.993
278.221,45.78,100.00,100.00,0.999,0.0490,36.769,56,0.993
279.222,45.83,100.00,100.00,0.999,0.0490,37.660,57,0.990
280.221,45.97,100.00,100.00,0.999,0.0490,36.666,55,0.993
281.221,45.86,100.00,100.00,0.999,0.0490,36.769,57,0.993
282.221,45.86,100.00,100.00,0.999,0.0490,37.537,56,0.993
283.221,45.99,100.00,100.00,0.999,0.0490,37.129,55,0.993
284.223,46.02,100.00,100.00,0.999,0.0490,37.414,57,0.992
285.221,46.02,100.00,100.00,0.999,0.0490,37.404,56,0.991
286.222,46.09,100.00,100.00,0.999,0.0490,37.793,56,0.993
287.222,46.12,100.00,100.00,0.999,0.0490,37.015,55,0.992
288.221,46.09,100.00,100.00,0.999,0.0490,37.291,55,0.991
289.221,46.12,100.00,100.00,0.999,0.0490,37.291,56,0.993
290.221,46.24,100.00,100.00,1.000,0.0490,37.557,56,0.992
291.222,46.17,100.00,100.00,0.999,0.0490,37.281,56,0.993
292.221,46.25,100.00,100.00,1.000,0.0490,36.759,57,0.993
293.222,46.27,100.00,100.00,0.999,0.0490,36.779,56,0.991
294.222,46.28,100.00,100.00,0.999,0.0490,37.262,57,0.993
295.222,46.32,100.00,100.00,0.999,0.0490,37.281,57,0.993
296.223,46.37,100.00,100.00,0.999,0.0490,36.789,55,0.993
297.221,46.37,100.00,100.00,1.000,0.0490,38.049,57,0.993
298.221,46.42,100.00,100.00,0.999,0.0490,36.769,57,0.992
299.221,46.55,100.00,100.00,1.000,0.0490,37.158,57,0.992
300.239,46.52,100.00,100.00,0.999,0.0490,37.414,57,0.992
301.222,46.64,100.00,100.00,1.000,0.0490,36.902,58,0.993
302.223,46.64,100.00,100.00,0.999,0.0490,36.902,56,0.991
303.222,46.66,100.00,100.00,1.000,0.0490,37.281,56,0.994
304.221,46.69,100.00,100.00,1.000,0.0490,37.281,55,0.993
305.223,46.72,100.00,100.00,0.999,0.0490,37.414,57,0.993
306.222,46.80,100.00,100.00,0.999,0.0490,37.271,57,0.992
307.221,46.74,100.00,100.00,0.999,0.0490,37.271,56,0.993
308.221,46.81,100.00,100.00,1.000,0.0490,36.902,55,0.991
309.221,46.84,100.00,100.00,0.999,0.0490,37.537,57,0.993
310.221,46.85,100.00,100.00,0.999,0.0490,37.650,55,0.990
311.221,46.91,100.00,100.00,0.999,0.0490,37.301,57,0.993
312.222,47.00,100.00,100.00,0.999,0.0490,37.414,58,0.995
313.221,47.03,100.00,100.00,0.999,0.0490,37.547,58,0.992
314.221,47.03,100.00,100.00,1.000,0.0500,37.793,56,0.994
315.222,47.08,100.00,100.00,0.999,0.0500,38.049,57,0.992
316.221,47.04,100.00,100.00,1.000,0.0490,37.404,57,0.993
317.221,47.13,100.00,100.00,0.999,0.0500,37.434,55,0.990
318.222,47.11,100.00,100.00,0.999,0.0490,37.414,56,0.993
319.221,47.19,100.00,100.00,0.999,0.0500,36.513,57,0.992
320.223,47.26,100.00,100.00,0.999,0.0490,37.281,56,0.991
321.222,47.26,100.00,100.00,0.999,0.0490,37.793,57,0.993
322.221,47.23,100.00,100.00,0.999,0.0490,37.168,57,0.993
323.222,47.34,100.00,100.00,0.999,0.0490,37.281,57,0.993
324.222,47.37,100.00,100.00,0.999,0.0490,37.158,55,0.993
325.221,47.44,100.00,100.00,0.999,0.0490,37.680,57,0.993
326.222,47.49,100.00,100.00,0.999,0.0490,37.301,56,0.993
327.222,47.46,100.00,100.00,0.999,0.0500,37.178,56,0.993
328.222,47.56,100.00,100.00,0.999,0.0500,37.527,57,0.993
329.223,47.57,100.00,100.00,0.999,0.0490,37.404,57,0.993
330.222,47.59,100.00,100.00,0.999,0.0490,37.281,56,0.992
331.222,47.67,100.00,100.00,1.000,0.0490,37.158,57,0.993
332.223,47.80,100.00,100.00,0.999,0.0500,37.178,57,0.992
333.222,47.80,100.00,100.00,0.999,0.0490,37.527,57,0.993
334.223,47.74,100.00,100.00,0.999,0.0490,37.168,57,0.993
335.222,47.74,100.00,100.00,0.999,0.0490,37.414,55,0.992
336.221,47.78,100.00,100.00,0.999,0.0490,37.394,55,0.993
337.222,47.87,100.00,100.00,0.999,0.0500,37.547,56,0.993
338.221,47.85,100.00,100.00,0.999,0.0490,38.049,56,0.992
339.222,47.89,100.00,100.00,1.000,0.0490,37.025,55,0.993
340.221,47.99,100.00,100.00,1.000,0.0500,37.906,57,0.993
341.222,47.96,100.00,100.00,1.000,0.0500,37.537,55,0.992
342.222,48.10,100.00,100.00,1.000,0.0500,37.015,58,0.993
343.221,48.13,100.00,100.00,1.000,0.0500,37.650,55,0.992
344.221,48.12,100.00,100.00,0.999,0.0500,37.281,56,0.993
345.222,48.11,100.00,100.00,1.000,0.0500,37.138,57,0.992
346.221,48.10,100.00,100.00,1.000,0.0500,37.385,56,0.993
347.222,48.23,100.00,100.00,0.999,0.0500,37.434,57,0.991
348.222,48.25,100.00,100.00,1.000,0.0500,37.813,57,0.992
349.221,48.30,100.00,100.00,1.000,0.0500,37.793,57,0.992
350.221,48.26,100.00,100.00,0.999,0.0500,37.148,57,0.992
351.222,48.39,100.00,100.00,1.000,0.0500,37.148,56,0.992
352.222,48.46,100.00,100.00,1.000,0.0500,37.764,57,0.992
353.221,48.53,100.00,100.00,1.000,0.0500,37.404,57,0.993
354.222,48.54,100.00,100.00,1.000,0.0500,37.148,56,0.993
355.221,48.56,100.00,100.00,1.000,0.0500,37.035,57,0.993
356.221,48.63,100.00,100.00,0.999,0.0500,37.138,57,0.991
357.223,48.56,100.00,100.00,1.000,0.0500,37.148,57,0.993
358.222,48.65,100.00,100.00,1.000,0.0500,37.301,56,0.991
359.222,48.62,100.00,100.00,1.000,0.0500,37.537,57,0.993
360.221,48.68,100.00,100.00,0.999,0.0500,37.537,57,0.993
361.222,48.77,100.00,100.00,1.000,0.0500,37.291,55,0.993
362.221,48.78,100.00,100.00,1.000,0.0500,38.039,55,0.993
363.222,48.82,100.00,100.00,1.000,0.0500,37.414,56,0.992
364.222,48.86,100.00,100.00,1.000,0.0500,37.424,56,0.993
365.222,48.92,100.00,100.00,0.999,0.0500,37.537,55,0.993
366.222,48.99,100.00,100.00,1.000,0.0500,37.291,56,0.993
367.221,48.94,100.00,100.00,1.000,0.0500,37.670,58,0.990
368.221,49.04,100.00,100.00,0.999,0.0500,37.404,57,0.992
369.223,49.06,100.00,100.00,0.999,0.0500,38.030,56,0.992
370.223,49.15,100.00,100.00,0.999,0.0500,37.414,57,0.993
371.222,49.16,100.00,100.00,0.999,0.0500,37.394,55,0.992
372.222,49.19,100.00,100.00,0.999,0.0500,37.916,56,0.991
373.222,49.23,100.00,100.00,0.999,0.0500,37.946,57,0.991
374.224,49.26,100.00,100.00,0.999,0.0500,37.252,55,0.993
375.222,49.30,100.00,100.00,1.000,0.0500,37.916,56,0.992
376.222,49.38,100.00,100.00,0.999,0.0500,37.148,57,0.992
377.222,49.37,100.00,100.00,0.999,0.0500,37.025,57,0.993
378.222,49.41,100.00,100.00,1.000,0.0500,37.887,55,0.991
379.222,49.52,100.00,100.00,0.999,0.0500,36.882,55,0.992
380.221,49.59,100.00,100.00,0.999,0.0500,37.670,57,0.993
381.221,49.63,100.00,100.00,0.999,0.0500,37.916,55,0.990
382.222,49.64,100.00,100.00,0.999,0.0500,37.783,57,0.991
383.221,49.65,100.00,100.00,0.999,0.0500,37.385,55,0.991
384.221,49.73,100.00,100.00,0.999,0.0500,37.783,57,0.993
385.221,49.71,100.00,100.00,0.999,0.0500,37.660,57,0.993
386.222,49.77,100.00,100.00,1.000,0.0500,38.059,55,0.994
