# ==============================================
# TCC - Log de Teste de Envelhecimento
# ==============================================
# Data/Hora Início: 2026-01-10 11:52:13
# 
# PARÂMETROS PID (FIXOS):
#   Kp = 2.780000
#   Ki = 0.00106000
#   Kd = 5.000000
# 
# MODELO FOPDT IDENTIFICADO:
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1)
#   K = 1.56 °C/%
#   θ = 150.6 s
#   τ = 1307.2 s
# 
# CONFIGURAÇÃO:
#   Taxa de Rampa: 1.0 °C/s
#   Intervalo de Amostragem: 1000 ms
#   Janela PWM (SSR): 5000 ms
# 
# LIMITES DE SEGURANÇA:
#   Temp. Máx. Forno: 130.0 °C
#   Temp. Máx. DUT: 130.0 °C
#   Corrente Máx. PSU: 1.5 A
# ==============================================
# 
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt
0.951,27.48,100.00,100.00,1.000,0.0480,34.707,60,0.993
1.901,27.43,100.00,100.00,1.000,0.0480,34.954,59,0.995
2.851,27.46,100.00,100.00,1.000,0.0480,34.924,61,0.995
3.838,27.46,100.00,100.00,1.000,0.0480,34.924,61,0.995
4.837,27.45,100.00,100.00,1.000,0.0480,35.456,60,0.993
5.838,27.42,100.00,100.00,1.000,0.0480,35.692,61,0.993
6.837,27.36,100.00,100.00,1.000,0.0480,35.569,59,0.994
7.838,27.42,100.00,100.00,1.000,0.0480,35.672,60,0.993
8.838,27.44,100.00,100.00,1.000,0.0480,35.436,59,0.993
9.837,27.44,100.00,100.00,1.000,0.0480,35.426,59,0.993
10.837,27.47,100.00,100.00,1.000,0.0480,35.682,61,0.991
11.837,27.46,100.00,100.00,1.000,0.0480,35.652,60,0.993
12.838,27.46,100.00,100.00,1.000,0.0480,35.396,59,0.993
13.837,27.37,100.00,100.00,1.000,0.0480,36.051,61,0.993
14.837,27.41,100.00,100.00,1.000,0.0480,36.307,60,0.993
15.838,27.36,100.00,100.00,1.000,0.0480,35.815,60,0.993
16.838,27.46,100.00,100.00,1.000,0.0480,35.785,60,0.993
17.838,27.37,100.00,100.00,1.000,0.0480,35.672,60,0.994
18.838,27.34,100.00,100.00,1.000,0.0480,35.682,60,0.993
19.837,27.36,100.00,100.00,1.000,0.0480,36.563,58,0.994
20.837,27.36,100.00,100.00,1.000,0.0480,36.051,60,0.994
21.837,27.36,100.00,100.00,1.000,0.0480,36.041,59,0.993
22.839,27.36,100.00,100.00,1.000,0.0480,36.307,59,0.993
23.837,27.44,100.00,100.00,1.000,0.0480,36.051,60,0.993
24.839,27.36,100.00,100.00,1.000,0.0480,36.041,58,0.995
25.838,27.36,100.00,100.00,1.000,0.0480,36.307,58,0.993
26.837,27.36,100.00,100.00,1.000,0.0480,36.174,60,0.993
27.837,27.36,100.00,100.00,1.000,0.0480,35.928,59,0.993
28.838,27.44,100.00,100.00,1.000,0.0480,35.938,60,0.993
29.837,27.40,100.00,100.00,1.000,0.0490,36.307,60,0.994
30.838,27.39,100.00,100.00,1.000,0.0480,35.529,59,0.993
31.837,27.43,100.00,100.00,1.000,0.0480,36.041,60,0.994
32.838,27.30,100.00,100.00,1.000,0.0480,36.287,60,0.995
33.837,27.39,100.00,100.00,1.000,0.0480,36.307,60,0.995
34.837,27.47,100.00,100.00,1.000,0.0480,35.928,59,0.993
35.837,27.35,100.00,100.00,1.000,0.0490,36.543,59,0.993
36.837,27.39,100.00,100.00,1.000,0.0490,35.918,60,0.993
37.837,27.38,100.00,100.00,1.000,0.0480,36.204,60,0.993
38.839,27.33,100.00,100.00,1.000,0.0480,36.051,59,0.993
39.837,27.34,100.00,100.00,1.000,0.0490,36.164,59,0.992
40.837,27.42,100.00,100.00,1.000,0.0480,36.174,60,0.994
41.838,27.45,100.00,100.00,1.000,0.0490,36.154,60,0.993
42.837,27.47,100.00,100.00,1.000,0.0490,36.686,60,0.995
43.839,27.42,100.00,100.00,1.000,0.0490,36.553,60,0.992
44.838,27.42,100.00,100.00,1.000,0.0490,36.154,58,0.995
45.838,27.40,100.00,100.00,1.000,0.0490,36.041,59,0.994
46.838,27.41,100.00,100.00,1.000,0.0490,36.819,60,0.992
47.837,27.42,100.00,100.00,1.000,0.0490,37.055,60,0.996
48.838,27.48,100.00,100.00,1.000,0.0480,36.533,60,0.994
49.837,27.41,100.00,100.00,1.000,0.0490,36.041,60,0.994
50.837,27.46,100.00,100.00,1.000,0.0490,36.287,59,0.994
51.838,27.45,100.00,100.00,1.000,0.0480,36.676,60,0.993
52.837,27.36,100.00,100.00,1.000,0.0490,36.287,58,0.995
53.837,27.38,100.00,100.00,1.000,0.0480,35.406,60,0.993
54.837,27.40,100.00,100.00,1.000,0.0490,36.809,58,0.994
55.839,27.47,100.00,100.00,1.000,0.0490,35.642,60,0.993
56.837,27.43,100.00,100.00,1.000,0.0480,35.662,59,0.993
57.837,27.40,100.00,100.00,1.000,0.0490,36.174,59,0.993
58.837,27.43,100.00,100.00,1.000,0.0480,36.676,60,0.993
59.837,27.42,100.00,100.00,1.000,0.0490,36.154,61,0.995
60.837,27.33,100.00,100.00,1.000,0.0490,36.553,61,0.994
61.838,27.42,100.00,100.00,1.000,0.0490,36.543,59,0.993
62.838,27.42,100.00,100.00,1.000,0.0490,36.297,60,0.993
63.837,27.44,100.00,100.00,1.000,0.0490,36.317,59,0.995
64.838,27.43,100.00,100.00,1.000,0.0490,36.184,58,0.994
65.837,27.45,100.00,100.00,1.000,0.0490,37.065,61,0.993
66.837,27.49,100.00,100.00,1.000,0.0490,36.799,60,0.993
67.837,27.39,100.00,100.00,1.000,0.0490,36.041,60,0.993
68.837,27.46,100.00,100.00,1.000,0.0490,36.164,58,0.993
69.837,27.40,100.00,100.00,1.000,0.0490,36.819,58,0.994
70.837,27.43,100.00,100.00,1.000,0.0490,36.809,60,0.993
71.837,27.46,100.00,100.00,1.000,0.0490,36.154,60,0.994
72.837,27.44,100.00,100.00,1.000,0.0490,36.553,58,0.993
73.838,27.40,100.00,100.00,1.000,0.0490,36.164,61,0.993
74.837,27.46,100.00,100.00,1.000,0.0490,36.154,60,0.993
75.838,27.50,100.00,100.00,1.000,0.0490,36.686,60,0.993
76.838,27.53,100.00,100.00,1.000,0.0490,36.174,58,0.994
77.838,27.51,100.00,100.00,1.000,0.0490,37.075,60,0.993
78.837,27.60,100.00,100.00,1.000,0.0490,36.676,59,0.993
79.837,27.56,100.00,100.00,1.000,0.0490,36.553,58,0.994
80.837,27.55,100.00,100.00,1.000,0.0490,36.533,59,0.993
81.837,27.52,100.00,100.00,1.000,0.0490,36.553,60,0.994
82.837,27.53,100.00,100.00,1.000,0.0490,36.430,59,0.996
83.837,27.59,100.00,100.00,1.000,0.0490,36.430,60,0.995
84.837,27.58,100.00,100.00,1.000,0.0490,36.400,58,0.993
85.837,27.66,100.00,100.00,1.000,0.0490,36.932,60,0.996
86.837,27.61,100.00,100.00,1.000,0.0490,36.440,58,0.994
87.838,27.56,100.00,100.00,1.000,0.0490,36.799,59,0.996
88.837,27.63,100.00,100.00,1.000,0.0490,36.184,60,0.995
89.837,27.58,100.00,100.00,1.000,0.0490,36.400,59,0.994
90.837,27.68,100.00,100.00,1.000,0.0490,36.656,58,0.994
91.839,27.62,100.00,100.00,1.000,0.0490,36.799,58,0.992
92.837,27.63,100.00,100.00,1.000,0.0490,36.779,60,0.993
93.839,27.69,100.00,100.00,1.000,0.0490,36.297,59,0.993
94.839,27.68,100.00,100.00,1.000,0.0490,36.440,59,0.993
95.838,27.68,100.00,100.00,1.000,0.0490,37.311,60,0.993
96.837,27.65,100.00,100.00,1.000,0.0490,36.563,60,0.993
97.838,27.75,100.00,100.00,1.000,0.0490,36.410,60,0.993
98.837,27.80,100.00,100.00,1.000,0.0490,36.543,59,0.993
99.837,27.74,100.00,100.00,1.000,0.0490,36.523,60,0.993
100.837,27.72,100.00,100.00,1.000,0.0490,36.563,59,0.993
101.838,27.78,100.00,100.00,1.000,0.0490,37.045,60,0.993
102.838,27.78,100.00,100.00,1.000,0.0490,36.543,58,0.993
103.837,27.79,100.00,100.00,1.000,0.0490,36.297,60,0.993
104.838,27.79,100.00,100.00,1.000,0.0490,36.410,60,0.994
105.839,27.83,100.00,100.00,1.000,0.0490,36.922,60,0.994
106.838,27.86,100.00,100.00,1.000,0.0490,36.809,60,0.993
107.839,27.89,100.00,100.00,1.000,0.0490,36.297,58,0.993
108.837,27.89,100.00,100.00,1.000,0.0490,37.065,59,0.994
109.837,27.91,100.00,100.00,1.000,0.0490,36.656,60,0.994
110.837,27.90,100.00,100.00,1.000,0.0490,36.410,58,0.993
111.838,27.93,100.00,100.00,1.000,0.0490,36.553,58,0.993
112.837,27.98,100.00,100.00,1.000,0.0490,36.656,60,0.993
113.838,27.96,100.00,100.00,1.000,0.0490,36.410,59,0.993
114.838,28.01,100.00,100.00,1.000,0.0490,36.543,59,0.993
115.839,28.01,100.00,100.00,1.000,0.0490,36.789,60,0.994
116.838,28.07,100.00,100.00,1.000,0.0490,36.666,58,0.993
117.837,28.04,100.00,100.00,1.000,0.0490,37.035,61,0.993
118.838,28.08,100.00,100.00,1.000,0.0490,36.656,60,0.995
119.837,28.12,100.00,100.00,1.000,0.0490,37.055,60,0.994
120.838,28.05,100.00,100.00,1.000,0.0490,37.055,59,0.993
121.838,28.06,100.00,100.00,1.000,0.0490,36.922,60,0.994
122.837,28.09,100.00,100.00,1.000,0.0490,36.430,59,0.993
123.838,28.15,100.00,100.00,1.000,0.0490,36.799,59,0.993
124.837,28.24,100.00,100.00,1.000,0.0490,36.789,60,0.995
125.838,28.24,100.00,100.00,1.000,0.0490,36.799,59,0.994
126.838,28.26,100.00,100.00,1.000,0.0490,36.154,59,0.993
127.837,28.36,100.00,100.00,1.000,0.0490,37.045,60,0.996
128.837,28.21,100.00,100.00,1.000,0.0490,36.563,60,0.993
129.839,28.32,100.00,100.00,1.000,0.0490,36.912,58,0.993
130.838,28.33,100.00,100.00,1.000,0.0490,36.543,59,0.995
131.837,28.38,100.00,100.00,1.000,0.0490,37.055,60,0.995
132.838,28.43,100.00,100.00,1.000,0.0490,37.035,58,0.993
133.837,28.43,100.00,100.00,1.000,0.0490,36.410,59,0.993
134.837,28.43,100.00,100.00,1.000,0.0490,36.011,59,0.993
135.838,28.49,100.00,100.00,1.000,0.0490,36.656,60,0.993
136.837,28.43,100.00,100.00,1.000,0.0490,36.543,60,0.995
137.837,28.51,100.00,100.00,1.000,0.0490,37.065,60,0.994
138.837,28.53,100.00,100.00,1.000,0.0490,36.922,59,0.994
139.837,28.59,100.00,100.00,1.000,0.0490,36.676,59,0.993
140.837,28.58,100.00,100.00,1.000,0.0490,36.636,58,0.993
141.837,28.56,100.00,100.00,1.000,0.0490,37.045,60,0.994
142.837,28.59,100.00,100.00,1.000,0.0490,36.533,59,0.994
143.837,28.66,100.00,100.00,1.000,0.0490,37.055,59,0.993
144.837,28.69,100.00,100.00,1.000,0.0490,37.178,59,0.993
145.838,28.76,100.00,100.00,1.000,0.0490,37.178,60,0.993
146.837,28.70,100.00,100.00,1.000,0.0490,37.015,59,0.993
147.837,28.77,100.00,100.00,1.000,0.0490,36.543,60,0.993
148.837,28.76,100.00,100.00,1.000,0.0490,37.813,59,0.994
149.838,28.83,100.00,100.00,1.000,0.0490,36.533,60,0.993
150.837,28.86,100.00,100.00,1.000,0.0490,37.035,59,0.993
151.838,28.89,100.00,100.00,1.000,0.0490,36.912,60,0.994
152.837,28.92,100.00,100.00,1.000,0.0490,36.922,59,0.993
153.837,28.96,100.00,100.00,1.000,0.0490,36.164,60,0.994
154.838,28.92,100.00,100.00,1.000,0.0490,36.533,59,0.992
155.837,28.88,100.00,100.00,1.000,0.0490,36.922,58,0.993
156.838,28.97,100.00,100.00,1.000,0.0490,36.287,58,0.993
157.837,28.93,100.00,100.00,1.000,0.0490,36.410,60,0.995
158.838,28.95,100.00,100.00,1.000,0.0490,36.666,59,0.993
159.837,29.06,100.00,100.00,1.000,0.0490,37.311,58,0.993
160.837,29.07,100.00,100.00,1.000,0.0490,37.045,60,0.993
161.837,29.10,100.00,100.00,1.000,0.0490,37.045,58,0.993
162.838,29.06,100.00,100.00,1.000,0.0490,36.922,60,0.996
163.838,29.12,100.00,100.00,1.000,0.0490,37.281,59,0.993
164.837,29.26,100.00,100.00,1.000,0.0490,36.666,60,0.994
165.837,29.14,100.00,100.00,1.000,0.0490,36.523,58,0.993
166.837,29.27,100.00,100.00,1.000,0.0490,36.819,59,0.993
167.838,29.23,100.00,100.00,1.000,0.0490,37.444,58,0.993
168.839,29.37,100.00,100.00,1.000,0.0490,36.656,58,0.993
169.838,29.37,100.00,100.00,1.000,0.0490,36.799,60,0.994
170.837,29.42,100.00,100.00,1.000,0.0490,36.390,58,0.994
171.837,29.39,100.00,100.00,1.000,0.0490,36.789,60,0.993
172.837,29.45,100.00,100.00,1.000,0.0490,36.912,58,0.993
173.837,29.42,100.00,100.00,1.000,0.0490,36.666,60,0.993
174.839,29.56,100.00,100.00,1.000,0.0490,36.922,58,0.993
175.839,29.54,100.00,100.00,1.000,0.0490,37.055,60,0.994
176.837,29.59,100.00,100.00,1.000,0.0490,36.277,59,0.993
177.838,29.67,100.00,100.00,1.000,0.0490,36.686,60,0.993
178.837,29.82,100.00,100.00,1.000,0.0490,36.809,60,0.993
179.838,29.87,100.00,100.00,1.000,0.0490,36.154,61,0.994
180.838,29.91,100.00,100.00,1.000,0.0490,36.666,58,0.995
181.838,29.99,100.00,100.00,1.000,0.0490,37.045,58,0.993
182.837,30.06,100.00,100.00,1.000,0.0490,36.932,60,0.995
183.837,30.14,100.00,100.00,1.000,0.0490,37.301,60,0.994
184.838,30.18,100.00,100.00,1.000,0.0490,36.676,58,0.993
185.837,30.23,100.00,100.00,1.000,0.0490,36.902,58,0.994
186.838,30.25,100.00,100.00,1.000,0.0490,36.636,60,0.993
187.837,30.26,100.00,100.00,1.000,0.0490,36.666,58,0.993
188.837,30.33,100.00,100.00,1.000,0.0490,36.533,60,0.993
189.837,30.41,100.00,100.00,1.000,0.0490,36.676,59,0.993
190.837,30.46,100.00,100.00,1.000,0.0490,36.666,59,0.993
191.837,30.55,100.00,100.00,1.000,0.0490,36.666,60,0.991
192.837,30.58,100.00,100.00,1.000,0.0490,36.400,60,0.994
193.837,30.56,100.00,100.00,1.000,0.0490,36.779,60,0.993
194.837,30.58,100.00,100.00,1.000,0.0490,36.799,59,0.995
195.838,30.67,100.00,100.00,1.000,0.0490,37.178,60,0.993
196.837,30.69,100.00,100.00,1.000,0.0490,36.287,60,0.993
197.838,30.76,100.00,100.00,1.000,0.0490,37.065,59,0.993
198.839,30.81,100.00,100.00,1.000,0.0490,36.543,60,0.992
199.838,30.88,100.00,100.00,1.000,0.0490,37.035,58,0.994
200.840,30.90,100.00,100.00,1.000,0.0490,36.646,60,0.993
201.838,30.96,100.00,100.00,1.000,0.0490,36.523,58,0.993
202.837,31.01,100.00,100.00,1.000,0.0490,36.410,58,0.994
203.837,30.96,100.00,100.00,1.000,0.0490,36.533,58,0.994
204.838,31.11,100.00,100.00,1.000,0.0490,37.035,60,0.993
205.837,31.07,100.00,100.00,1.000,0.0490,36.656,58,0.993
206.837,31.10,100.00,100.00,1.000,0.0490,37.045,58,0.994
207.840,31.16,100.00,100.00,1.000,0.0490,36.932,60,0.993
208.837,31.22,100.00,100.00,1.000,0.0490,37.158,60,0.994
209.838,31.24,100.00,100.00,1.000,0.0490,37.168,61,0.992
210.837,31.29,100.00,100.00,1.000,0.0490,36.789,60,0.994
211.837,31.30,100.00,100.00,1.000,0.0490,36.932,59,0.993
212.838,31.42,100.00,100.00,1.000,0.0490,36.656,60,0.994
213.838,31.34,100.00,100.00,1.000,0.0490,37.025,59,0.995
214.837,31.39,100.00,100.00,1.000,0.0490,37.025,60,0.994
215.837,31.46,100.00,100.00,1.000,0.0490,36.277,58,0.993
216.838,31.55,100.00,100.00,1.000,0.0490,37.025,58,0.994
217.838,31.55,100.00,100.00,1.000,0.0490,36.892,58,0.993
218.839,31.60,100.00,100.00,1.000,0.0490,36.912,60,0.993
219.837,31.63,100.00,100.00,1.000,0.0490,37.434,58,0.995
220.839,31.78,100.00,100.00,1.000,0.0490,36.892,58,0.993
221.837,31.79,100.00,100.00,1.000,0.0490,37.168,59,0.995
222.838,31.74,100.00,100.00,1.000,0.0490,36.523,60,0.994
223.839,31.85,100.00,100.00,1.000,0.0490,36.769,60,0.994
224.837,31.96,100.00,100.00,1.000,0.0490,37.281,60,0.993
225.837,31.95,100.00,100.00,1.000,0.0490,36.666,60,0.993
226.839,32.02,100.00,100.00,1.000,0.0490,37.045,60,0.993
227.838,32.07,100.00,100.00,1.000,0.0490,37.055,59,0.994
228.837,32.09,100.00,100.00,1.000,0.0490,36.912,60,0.994
229.837,32.25,100.00,100.00,1.000,0.0490,37.035,59,0.995
230.838,32.28,100.00,100.00,1.000,0.0490,37.035,58,0.994
231.837,32.26,100.00,100.00,1.000,0.0490,37.168,58,0.993
232.839,32.31,100.00,100.00,1.000,0.0490,36.789,58,0.993
233.838,32.35,100.00,100.00,1.000,0.0490,36.656,60,0.993
234.838,32.42,100.00,100.00,1.000,0.0490,37.178,60,0.993
235.838,32.44,100.00,100.00,1.000,0.0490,36.646,60,0.994
236.839,32.41,100.00,100.00,1.000,0.0490,36.902,58,0.994
237.837,32.54,100.00,100.00,1.000,0.0490,36.912,58,0.994
238.837,32.61,100.00,100.00,1.000,0.0490,37.055,59,0.994
239.838,32.60,100.00,100.00,1.000,0.0490,36.666,58,0.993
240.837,32.65,100.00,100.00,1.000,0.0490,36.799,57,0.994
241.837,32.70,100.00,100.00,1.000,0.0490,37.301,60,0.994
242.837,32.81,100.00,100.00,1.000,0.0490,37.414,58,0.993
243.840,32.77,100.00,100.00,1.000,0.0490,37.045,60,0.994
244.837,32.89,100.00,100.00,1.000,0.0490,37.148,59,0.993
245.839,32.95,100.00,100.00,1.000,0.0490,37.045,60,0.993
246.838,32.96,100.00,100.00,1.000,0.0490,36.656,60,0.994
247.837,32.98,100.00,100.00,1.000,0.0490,36.676,59,0.993
248.838,33.06,100.00,100.00,1.000,0.0490,36.902,60,0.994
249.838,33.06,100.00,100.00,1.000,0.0490,36.646,58,0.992
250.837,33.17,100.00,100.00,1.000,0.0490,36.809,58,0.992
251.837,33.14,100.00,100.00,1.000,0.0490,37.035,60,0.993
252.837,33.24,100.00,100.00,1.000,0.0490,37.281,59,0.995
253.839,33.36,100.00,100.00,1.000,0.0490,37.045,60,0.993
254.839,33.29,100.00,100.00,1.000,0.0490,36.656,59,0.993
255.839,33.36,100.00,100.00,1.000,0.0490,37.557,60,0.994
256.838,33.40,100.00,100.00,1.000,0.0490,37.291,58,0.993
257.838,33.40,100.00,100.00,1.000,0.0490,36.902,60,0.993
258.838,33.48,100.00,100.00,1.000,0.0490,37.178,60,0.993
259.838,33.53,100.00,100.00,1.000,0.0490,36.912,60,0.993
260.838,33.61,100.00,100.00,1.000,0.0490,36.902,59,0.993
261.837,33.62,100.00,100.00,1.000,0.0490,37.045,60,0.993
262.839,33.71,100.00,100.00,1.000,0.0490,37.557,60,0.994
263.838,33.78,100.00,100.00,1.000,0.0490,37.158,60,0.993
264.839,33.84,100.00,100.00,1.000,0.0490,36.533,58,0.993
265.838,33.92,100.00,100.00,1.000,0.0490,36.789,60,0.993
266.837,33.93,100.00,100.00,1.000,0.0490,36.789,60,0.993
267.838,33.92,100.00,100.00,1.000,0.0490,36.134,60,0.993
268.837,34.05,100.00,100.00,1.000,0.0490,37.281,58,0.994
269.838,34.05,100.00,100.00,1.000,0.0490,36.769,59,0.993
270.838,34.06,100.00,100.00,1.000,0.0490,36.942,60,0.995
271.839,34.17,100.00,100.00,1.000,0.0490,37.547,60,0.994
272.837,34.18,100.00,100.00,1.000,0.0490,36.134,60,0.993
273.837,34.36,100.00,100.00,1.000,0.0490,37.404,59,0.994
274.837,34.48,100.00,100.00,1.000,0.0490,36.257,59,0.993
275.838,34.52,100.00,100.00,1.000,0.0490,37.434,59,0.994
276.837,34.59,100.00,100.00,1.000,0.0490,36.902,60,0.995
277.840,34.64,100.00,100.00,1.000,0.0490,37.148,58,0.994
278.838,34.72,100.00,100.00,1.000,0.0490,36.400,58,0.994
279.838,34.77,100.00,100.00,1.000,0.0490,37.567,60,0.993
280.838,34.75,100.00,100.00,1.000,0.0490,37.168,60,0.993
281.839,34.87,100.00,100.00,1.000,0.0490,36.779,58,0.994
282.838,34.94,100.00,100.00,1.000,0.0490,36.892,59,0.994
283.837,34.96,100.00,100.00,1.000,0.0490,37.035,60,0.994
284.838,35.09,100.00,100.00,1.000,0.0490,36.892,58,0.994
285.837,35.23,100.00,100.00,1.000,0.0490,36.636,60,0.994
286.837,35.13,100.00,100.00,1.000,0.0490,37.301,57,0.995
287.837,35.35,100.00,100.00,1.000,0.0490,37.035,58,0.993
288.839,35.39,100.00,100.00,1.000,0.0490,37.168,60,0.994
289.838,35.47,100.00,100.00,1.000,0.0490,37.301,58,0.993
290.837,35.53,100.00,100.00,1.000,0.0490,37.301,58,0.994
291.838,35.60,100.00,100.00,1.000,0.0490,37.035,60,0.993
292.838,35.68,100.00,100.00,1.000,0.0490,36.646,60,0.993
293.838,35.78,100.00,100.00,1.000,0.0490,36.892,60,0.993
294.838,35.84,100.00,100.00,1.000,0.0490,36.656,59,0.993
295.839,35.95,100.00,100.00,1.000,0.0490,36.656,58,0.995
296.839,35.95,100.00,100.00,1.000,0.0490,36.932,59,0.994
297.838,36.03,100.00,100.00,1.000,0.0490,36.769,59,0.993
298.839,36.11,100.00,100.00,1.000,0.0490,36.636,58,0.994
299.839,36.19,100.00,100.00,1.000,0.0490,36.892,59,0.994
300.837,36.24,100.00,100.00,1.000,0.0490,37.158,58,0.993
301.837,36.30,100.00,100.00,1.000,0.0490,36.789,60,0.994
302.838,36.42,100.00,100.00,1.000,0.0490,36.543,60,0.993
303.838,36.42,100.00,100.00,1.000,0.0490,36.912,59,0.993
304.838,36.45,100.00,100.00,1.000,0.0490,37.035,60,0.995
305.837,36.50,100.00,100.00,1.000,0.0490,36.646,60,0.994
306.837,36.50,100.00,100.00,1.000,0.0490,36.646,59,0.994
307.839,36.60,100.00,100.00,1.000,0.0490,37.424,58,0.994
308.840,36.67,100.00,100.00,1.000,0.0490,36.902,59,0.994
309.837,36.75,100.00,100.00,1.000,0.0490,37.301,60,0.993
310.838,36.80,100.00,100.00,1.000,0.0490,36.912,60,0.994
311.837,36.86,100.00,100.00,1.000,0.0490,37.281,59,0.994
312.838,36.98,100.00,100.00,1.000,0.0490,37.015,60,0.992
313.837,37.00,100.00,100.00,1.000,0.0490,37.301,60,0.993
314.838,37.06,100.00,100.00,1.000,0.0490,36.922,60,0.994
315.837,37.17,100.00,100.00,1.000,0.0490,37.527,60,0.995
316.838,37.24,100.00,100.00,1.000,0.0490,37.527,59,0.994
317.837,37.24,100.00,100.00,1.000,0.0490,36.912,61,0.994
318.838,37.41,100.00,100.00,1.000,0.0490,37.557,60,0.993
319.837,37.46,100.00,100.00,1.000,0.0490,36.902,58,0.996
320.838,37.41,100.00,100.00,1.000,0.0490,37.434,60,0.992
321.838,37.50,100.00,100.00,1.000,0.0490,37.281,58,0.994
322.839,37.54,100.00,100.00,1.000,0.0490,37.271,59,0.993
323.837,37.63,100.00,100.00,1.000,0.0490,37.424,60,0.994
324.838,37.69,100.00,100.00,1.000,0.0490,37.301,59,0.996
325.837,37.78,100.00,100.00,1.000,0.0490,37.281,60,0.993
326.837,37.82,100.00,100.00,1.000,0.0490,36.769,59,0.993
327.838,37.89,100.00,100.00,1.000,0.0490,37.025,58,0.993
328.838,37.88,100.00,100.00,1.000,0.0490,36.902,58,0.992
329.837,38.02,100.00,100.00,1.000,0.0490,36.769,58,0.993
330.838,38.07,100.00,100.00,1.000,0.0490,37.025,60,0.993
331.839,38.09,100.00,100.00,1.000,0.0490,36.922,59,0.993
332.838,38.14,100.00,100.00,1.000,0.0490,36.789,58,0.992
333.838,38.27,100.00,100.00,1.000,0.0490,36.892,59,0.993
334.838,38.33,100.00,100.00,1.000,0.0490,36.892,58,0.993
335.839,38.33,100.00,100.00,1.000,0.0490,37.178,58,0.993
336.837,38.37,100.00,100.00,1.000,0.0490,37.557,60,0.993
337.838,38.50,100.00,100.00,1.000,0.0490,37.291,59,0.993
338.837,38.61,100.00,100.00,1.000,0.0490,37.168,58,0.993
339.837,38.64,100.00,100.00,1.000,0.0490,36.420,59,0.993
340.837,38.67,100.00,100.00,1.000,0.0490,36.902,60,0.993
341.839,38.77,100.00,100.00,1.000,0.0490,37.158,60,0.994
342.837,38.87,100.00,100.00,1.000,0.0490,36.523,60,0.993
343.838,38.91,100.00,100.00,1.000,0.0490,37.158,58,0.991
344.837,38.97,100.00,100.00,1.000,0.0490,37.188,60,0.993
345.839,39.02,100.00,100.00,1.000,0.0490,36.636,58,0.992
346.838,39.29,100.00,100.00,1.000,0.0490,37.301,58,0.991
347.837,39.28,100.00,100.00,1.000,0.0490,37.537,58,0.996
348.837,39.33,100.00,100.00,1.000,0.0490,37.045,60,0.995
349.839,39.41,100.00,100.00,1.000,0.0490,37.168,60,0.993
350.839,39.48,100.00,100.00,1.000,0.0490,37.035,58,0.993
351.837,39.62,100.00,100.00,1.000,0.0490,36.902,59,0.995
352.838,39.63,100.00,100.00,1.000,0.0490,37.148,60,0.992
353.838,39.73,100.00,100.00,1.000,0.0490,37.138,59,0.993
354.838,39.71,100.00,100.00,1.000,0.0490,37.424,60,0.994
355.839,39.78,100.00,100.00,1.000,0.0490,37.045,59,0.995
356.838,39.96,100.00,100.00,1.000,0.0490,37.168,59,0.994
357.837,39.88,100.00,100.00,1.000,0.0490,36.902,59,0.993
358.837,40.03,100.00,100.00,1.000,0.0490,37.035,58,0.992
359.839,40.13,100.00,100.00,1.000,0.0490,37.158,58,0.993
360.837,40.17,100.00,100.00,1.000,0.0490,36.902,60,0.993
361.837,40.28,100.00,100.00,1.000,0.0490,37.178,61,0.994
362.839,40.26,100.00,100.00,1.000,0.0490,36.656,60,0.993
363.838,40.34,100.00,100.00,1.000,0.0490,37.035,60,0.994
364.837,40.45,100.00,100.00,1.000,0.0490,37.178,60,0.994
365.838,40.55,100.00,100.00,1.000,0.0490,36.902,58,0.993
366.839,40.58,100.00,100.00,1.000,0.0490,37.414,60,0.993
367.839,40.68,100.00,100.00,1.000,0.0490,37.670,60,0.993
368.837,40.66,100.00,100.00,1.000,0.0490,38.059,58,0.993
369.838,40.85,100.00,100.00,1.000,0.0490,37.434,60,0.993
370.837,40.94,100.00,100.00,1.000,0.0490,36.390,60,0.993
371.837,40.99,100.00,100.00,1.000,0.0490,37.158,60,0.993
372.838,41.01,100.00,100.00,1.000,0.0490,36.912,60,0.995
373.838,41.15,100.00,100.00,1.000,0.0490,37.291,60,0.993
374.837,41.03,100.00,100.00,1.000,0.0490,36.902,60,0.994
375.837,41.24,100.00,100.00,1.000,0.0490,37.527,58,0.993
376.837,41.25,100.00,100.00,1.000,0.0490,37.025,60,0.993
377.837,41.32,100.00,100.00,1.000,0.0490,37.660,60,0.992
378.837,41.32,100.00,100.00,1.000,0.0490,36.769,58,0.993
379.838,41.43,100.00,100.00,1.000,0.0490,37.045,59,0.994
380.838,41.51,100.00,100.00,1.000,0.0490,37.281,58,0.994
381.837,41.54,100.00,100.00,1.000,0.0490,37.813,58,0.993
382.838,41.60,100.00,100.00,1.000,0.0490,37.045,59,0.994
383.838,41.63,100.00,100.00,1.000,0.0490,37.035,60,0.994
384.837,41.71,100.00,100.00,1.000,0.0490,37.025,59,0.993
385.838,41.79,100.00,100.00,1.000,0.0490,37.291,61,0.994
